interview__key,region,departement,milieu,materiau_toit,materiau_murs,nb_pieces,statut_occup,possede_bien_1,possede_bien_2,possede_bien_3,possede_bien_4,possede_bien_5,possede_bien_6,possede_bien_7,possede_bien_8,possede_bien_9,possede_bien_10,possede_bien_11,possede_bien_12,possede_bien_13,possede_bien_14,possede_bien_15,source_eau,type_toilettes,source_revenu_0,source_revenu_1,source_revenu_2,source_revenu_3,source_revenu_4,source_revenu_5,source_revenu_6,source_revenu_7,source_revenu_8,source_revenu_9,source_revenu_10,source_revenu_11,source_revenu_12,source_revenu_13,source_revenu_14,choc_subi,nb_pieces_outlier,score_actifs,index_richesse_pca,quintile_richesse,nb_sources_revenu,eau_amelioree,cm_sexe,cm_age,cm_scolarise,cm_niveau_etudes,cm_occupation,nb_chocs
19-44-44-68,ZIGUINCHOR,BIGNONA,1,3,2,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,2,FALSE,2,-0.7216681934375103,3,1,0,1,45,1,2,8,0
91-46-32-59,KOLDA,KOLDA,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,42,2,NA,8,0
22-38-64-01,ZIGUINCHOR,BIGNONA,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,FALSE,2,-0.7216681934375103,3,1,0,2,54,2,NA,9,0
21-59-49-65,THIES,TIVAOUANE,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,33,2,NA,8,0
15-56-80-54,ZIGUINCHOR,BIGNONA,1,3,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,5,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,FALSE,4,1.8775766682775048,5,1,0,1,44,1,2,4,1
72-81-98-43,KOLDA,KOLDA,1,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,62,2,NA,8,0
13-29-73-71,KOLDA,VELINGARA,2,2,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,4,0.5017364077899902,2,1,1,1,45,1,1,12,3
83-53-89-65,ZIGUINCHOR,BIGNONA,1,3,1,7,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,5,4,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,1,FALSE,6,3.1466811132133654,5,1,0,1,42,1,1,8,1
42-74-45-39,LOUGA,LINGUERE,1,4,6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,56,2,NA,8,0
07-92-54-13,MATAM,KANEL,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,-0.991607934532062,1,0,0,NA,NA,NA,NA,NA,0
81-90-68-62,MATAM,KANEL,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4,0.2195931109205364,4,0,0,NA,NA,NA,NA,NA,0
77-03-79-51,KOLDA,KOLDA,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,0,-0.8161314281054596,2,1,0,1,40,2,NA,8,0
46-77-37-11,KOLDA,KOLDA,1,3,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,42,2,NA,4,0
55-40-45-22,KAOLACK,NIORO,1,3,3,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,5,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,2,FALSE,5,4.696436853438467,5,1,1,1,45,1,3,7,0
77-13-60-19,LOUGA,LINGUERE,1,3,1,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,3,-0.147454651344273,4,1,1,1,30,2,NA,9,1
92-21-57-02,KOLDA,KOLDA,1,3,1,5,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,FALSE,4,0.2195931109205364,4,1,0,2,67,2,NA,0,0
30-05-87-94,KOLDA,KOLDA,1,4,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.41739439243882454,4,1,0,1,32,2,NA,8,0
97-34-25-11,LOUGA,LINGUERE,1,3,4,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,FALSE,2,0.27368551118297596,4,1,1,1,62,2,NA,0,1
12-51-72-27,KOLDA,KOLDA,1,4,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,FALSE,2,-0.42480758084674514,3,1,0,1,48,1,1,6,0
53-40-83-51,MATAM,KANEL,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,-0.991607934532062,1,0,0,NA,NA,NA,NA,NA,0
19-13-46-76,LOUGA,LINGUERE,1,4,6,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,40,2,NA,8,0
03-85-47-37,KOLDA,KOLDA,1,4,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.8702238283678991,2,1,0,1,60,1,1,8,0
18-24-76-11,KAFFRINE,MALEM HODDA,1,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.8702238283678991,2,1,1,1,65,2,NA,0,2
75-90-38-72,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,0,1,57,2,NA,8,0
05-84-01-30,LOUGA,LINGUERE,1,3,6,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,70,2,NA,0,0
07-62-02-40,LOUGA,LINGUERE,1,4,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,63,2,NA,8,0
25-25-39-15,ZIGUINCHOR,OUSSOUYE,1,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,1,-0.991607934532062,1,1,0,1,91,2,NA,0,1
47-30-41-84,KAFFRINE,MALEM HODDA,NA,4,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,2,35,1,1,0,2
17-60-24-90,LOUGA,LINGUERE,1,4,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,58,2,NA,8,1
06-06-91-93,ZIGUINCHOR,BIGNONA,1,3,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,1,-0.991607934532062,1,1,0,2,48,2,NA,8,0
63-59-14-82,ZIGUINCHOR,BIGNONA,1,3,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1,FALSE,1,-0.991607934532062,1,1,0,1,66,1,1,8,1
43-01-86-57,KAFFRINE,MALEM HODDA,1,4,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,40,2,NA,8,2
37-23-68-00,LOUGA,LINGUERE,1,3,1,5,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,5,2.675323362342157,5,1,1,1,49,2,NA,8,1
00-59-17-82,ZIGUINCHOR,BIGNONA,1,3,3,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,FALSE,2,-0.1717307363381781,4,1,0,1,52,1,2,8,0
72-14-22-47,ZIGUINCHOR,BIGNONA,1,3,3,9,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,5,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,FALSE,5,2.8767413721188135,5,1,0,1,55,2,NA,9,1
90-55-91-14,KAFFRINE,MALEM HODDA,1,4,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,45,2,NA,8,2
87-06-38-48,ZIGUINCHOR,BIGNONA,1,3,2,5,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,5,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,1,FALSE,3,1.3033631261842675,5,1,0,1,47,1,4,4,1
89-65-60-72,ZIGUINCHOR,BIGNONA,1,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,2,56,1,1,8,1
45-65-62-34,KAOLACK,NIORO,1,3,1,3,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,5,1.694686973442982,5,1,1,1,62,2,NA,8,0
86-46-59-54,KAOLACK,NIORO,1,3,1,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,5,1.7744430419129484,5,1,1,1,64,1,1,8,0
59-63-13-48,THIES,TIVAOUANE,1,1,1,7,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,4,1.2002294998197112,5,1,1,1,83,2,NA,0,0
82-44-05-66,THIES,TIVAOUANE,1,1,4,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,3,0.9302897587251596,5,1,1,1,50,2,NA,0,0
45-66-05-36,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,-0.991607934532062,1,0,0,NA,NA,NA,NA,NA,0
42-67-20-77,DIOURBEL,M�BACKE,1,3,5,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,35,2,NA,8,0
50-45-82-76,SEDHIOU,SEDHIOU,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,0,-0.8161314281054596,2,1,0,1,43,2,NA,8,0
86-53-76-07,LOUGA,LINGUERE,1,3,6,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,30,2,NA,8,0
46-20-04-46,KOLDA,KOLDA,1,4,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,0,1,75,2,NA,0,0
56-19-49-24,KAFFRINE,KOUNGHEUL,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,49,2,NA,8,1
46-58-33-24,SEDHIOU,SEDHIOU,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,41,2,NA,8,0
39-16-28-11,LOUGA,LINGUERE,1,3,6,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,52,2,NA,8,0
33-94-73-14,SEDHIOU,GOUDOMP,1,2,5,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,1.3033631261842675,5,1,0,2,60,2,NA,9,0
54-00-53-74,SEDHIOU,SEDHIOU,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,54,2,NA,0,0
23-80-58-85,ZIGUINCHOR,BIGNONA,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,2,FALSE,1,-0.991607934532062,1,1,0,1,45,1,1,8,0
63-62-05-45,KAFFRINE,KOUNGHEUL,1,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,-0.8161314281054596,2,1,1,1,69,2,NA,8,1
73-79-06-99,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.41739439243882454,4,1,0,1,82,2,NA,0,0
75-68-33-08,ZIGUINCHOR,BIGNONA,1,3,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,FALSE,3,0.6846261026245128,5,1,0,1,45,1,1,8,1
34-54-81-42,ZIGUINCHOR,BIGNONA,1,1,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,TRUE,1,-0.991607934532062,1,1,0,1,68,2,NA,8,0
72-19-74-24,KAFFRINE,KOUNGHEUL,1,4,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,-0.8161314281054596,2,1,1,1,60,2,NA,8,2
63-75-46-27,SEDHIOU,SEDHIOU,1,3,1,6,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,6,4.267284845966874,5,1,0,1,75,1,1,8,0
47-12-99-79,ZIGUINCHOR,BIGNONA,1,2,7,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,2,60,2,NA,8,0
93-21-31-47,ZIGUINCHOR,BIGNONA,1,2,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,FALSE,2,-0.8702238283678991,2,1,0,1,70,2,NA,8,2
33-17-68-51,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,50,2,NA,8,0
36-05-60-37,DIOURBEL,M�BACKE,1,3,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,63,2,NA,8,0
85-31-08-88,KAFFRINE,KOUNGHEUL,1,4,3,18,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,5,1.7744430419129484,5,1,1,1,67,2,NA,8,3
42-15-22-21,THIES,TIVAOUANE,1,2,3,10,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,FALSE,3,0.2774965104037987,4,1,1,1,85,2,NA,0,1
79-10-93-13,ZIGUINCHOR,BIGNONA,1,3,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,1,FALSE,1,-0.991607934532062,1,1,0,1,55,1,1,8,2
26-86-07-19,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,0.0982090047563736,4,0,0,NA,NA,NA,NA,NA,0
83-52-69-34,KAFFRINE,MALEM HODDA,1,4,1,7,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,4,1.2002294998197112,5,1,1,1,57,2,NA,8,3
89-16-64-40,KAFFRINE,KOUNGHEUL,1,4,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,52,2,NA,8,2
81-14-13-81,DIOURBEL,M�BACKE,1,4,6,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,76,2,NA,0,0
13-81-78-04,DIOURBEL,M�BACKE,1,2,4,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,45,2,NA,8,1
70-75-45-76,KAFFRINE,BIRKELANE,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,FALSE,1,-0.991607934532062,1,1,1,1,53,2,NA,8,2
53-72-28-47,SEDHIOU,GOUDOMP,1,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,0,1,38,1,1,8,3
75-95-64-17,DIOURBEL,M�BACKE,1,2,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,75,2,NA,0,0
42-59-44-76,DIOURBEL,M�BACKE,1,3,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,60,2,NA,8,1
51-67-74-78,ZIGUINCHOR,BIGNONA,1,3,3,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,FALSE,2,-0.7216681934375103,3,1,0,2,70,2,NA,0,1
50-56-86-93,KAFFRINE,MALEM HODDA,1,4,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,40,2,NA,8,3
26-61-22-64,SEDHIOU,GOUDOMP,1,2,1,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,0,1,72,2,NA,8,1
99-07-02-92,DIOURBEL,M�BACKE,1,3,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,55,2,NA,0,0
11-38-96-05,SEDHIOU,GOUDOMP,1,2,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,0,1,50,2,NA,8,1
47-68-29-04,DIOURBEL,M�BACKE,1,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,30,2,NA,8,0
62-82-09-97,KAFFRINE,BIRKELANE,1,4,3,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,0.2774965104037987,4,1,1,1,57,2,NA,8,3
70-40-74-64,DIOURBEL,M�BACKE,1,2,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,FALSE,1,-0.991607934532062,1,1,1,1,57,2,NA,8,1
73-30-17-51,DIOURBEL,M�BACKE,1,3,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,30,2,NA,8,0
95-36-57-20,DIOURBEL,M�BACKE,1,4,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,2,60,2,NA,0,0
17-61-97-83,DIOURBEL,M�BACKE,1,5,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,2,36,2,NA,0,0
80-38-91-36,SEDHIOU,GOUDOMP,1,2,2,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1,-0.991607934532062,1,1,0,1,61,2,NA,8,3
36-35-70-35,ZIGUINCHOR,BIGNONA,1,2,7,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,64,1,1,8,0
00-60-72-20,SEDHIOU,GOUDOMP,1,2,1,8,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,6,5.235979853190088,5,1,0,1,42,2,NA,8,3
27-15-38-35,KOLDA,MEDINA YORO,1,4,3,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.546191687010908,3,1,0,1,64,2,NA,8,0
22-47-56-53,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,-0.991607934532062,1,0,0,NA,NA,NA,NA,NA,0
88-72-88-01,ZIGUINCHOR,BIGNONA,1,2,6,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,FALSE,3,0.9302897587251596,5,1,1,1,63,1,2,8,3
98-19-49-08,DIOURBEL,M�BACKE,1,4,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,36,2,NA,8,0
13-94-13-04,ZIGUINCHOR,OUSSOUYE,1,2,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,FALSE,5,4.145900739802712,5,1,0,1,45,1,4,3,0
96-34-47-97,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,2.096593335187028,5,0,0,NA,NA,NA,NA,NA,0
39-05-98-47,KAFFRINE,KOUNGHEUL,1,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,-0.8161314281054596,2,1,1,1,43,2,NA,8,1
73-59-39-49,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,-0.6002840872733476,3,0,0,NA,NA,NA,NA,NA,0
30-13-99-40,ZIGUINCHOR,BIGNONA,1,2,1,10,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,4,1.2002294998197112,5,1,0,1,43,2,NA,9,0
