interview__key,numero_ind,sexe,age,lien_cm,statut_matri,scolarise,niveau_etudes,occupation,age_enfant,poids_enfant,taille_enfant,pb_enfant,oedeme_enfant,enfant_cible,malnutrition,region,departement,milieu
74-87-57-10,8,2,22,9,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
74-87-57-10,9,1,7,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
74-87-57-10,10,2,4,11,4,NA,NA,NA,48,"12,57","098,55",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
32-32-72-21,1,1,65,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,2,2,55,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,3,1,29,3,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,4,1,29,3,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,5,2,23,3,4,1,2,11,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,6,2,21,3,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,7,1,19,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,8,1,17,3,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,9,1,15,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,10,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,11,2,10,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,12,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,15,2,0,6,4,NA,NA,NA,9,"06,30","067,00",NA,2,TRUE,0,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,16,2,18,9,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
32-32-72-21,17,2,23,9,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
70-81-99-37,1,2,71,1,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
70-81-99-37,2,2,79,11,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
70-81-99-37,3,1,14,10,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
70-81-99-37,4,1,14,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
70-81-99-37,5,1,4,10,4,NA,NA,NA,48,"11,45","101,03",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
70-81-99-37,6,1,4,10,4,NA,NA,NA,48,"10,78","098,78",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
70-81-99-37,7,2,2,10,4,NA,NA,NA,24,"08,25","085,09",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
70-81-99-37,8,2,7,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
70-81-99-37,9,2,8,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
70-81-99-37,10,2,28,11,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
29-38-27-47,1,2,42,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
29-38-27-47,2,1,18,3,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
64-40-60-15,1,2,79,1,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,NA
64-40-60-15,2,1,56,3,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,NA
64-40-60-15,3,1,50,11,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,NA
95-50-75-19,1,2,80,1,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,2,1,40,3,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,3,1,38,3,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,4,1,35,3,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,5,1,30,3,1,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,6,1,20,9,1,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,7,2,20,9,1,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,8,2,11,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,9,2,9,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,10,2,4,10,4,NA,NA,NA,41,"10,60","091,50",NA,2,TRUE,0,KOLDA,VELINGARA,1
95-50-75-19,11,2,15,10,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,12,2,20,9,1,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,13,1,5,10,4,NA,NA,NA,53,"17,70","099,20",NA,2,TRUE,0,KOLDA,VELINGARA,1
95-50-75-19,14,1,0,10,4,NA,NA,NA,6,"07,70","063,80",NA,2,TRUE,0,KOLDA,VELINGARA,1
95-50-75-19,15,2,30,9,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,16,1,11,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,17,2,9,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,18,1,2,10,4,NA,NA,NA,31,"13,20","088,40",NA,2,TRUE,0,KOLDA,VELINGARA,1
95-50-75-19,19,2,20,9,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,20,1,1,10,4,NA,NA,NA,19,"09,00","077,10",NA,2,TRUE,0,KOLDA,VELINGARA,1
95-50-75-19,21,1,15,11,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,22,2,13,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
95-50-75-19,23,2,17,11,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
38-79-97-04,1,1,71,1,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
38-79-97-04,2,2,54,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
38-79-97-04,3,2,47,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
38-79-97-04,4,2,19,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
38-79-97-04,5,2,2,10,4,NA,NA,NA,29,"12,30","090,30",NA,2,TRUE,0,DIOURBEL,BAMBEY,1
38-79-97-04,6,1,13,3,4,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
29-15-54-08,1,1,60,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
29-15-54-08,2,2,50,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
29-15-54-08,3,1,45,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
29-15-54-08,4,2,35,9,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
29-15-54-08,5,2,4,10,4,NA,NA,NA,48,"13,03","098,05",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
29-15-54-08,6,2,2,10,4,NA,NA,NA,36,"07,55","088,65",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
51-88-27-36,1,1,41,1,1,1,4,4,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
51-88-27-36,2,2,28,2,1,1,2,4,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
51-88-27-36,3,1,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
51-88-27-36,4,2,78,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
51-88-27-36,5,2,21,11,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
51-88-27-36,6,2,19,11,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
51-88-27-36,7,1,9,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
51-88-27-36,8,2,2,11,4,NA,NA,NA,24,"10,70","088,30",NA,2,TRUE,0,ZIGUINCHOR,ZIGUINCHOR,1
51-88-27-36,9,2,1,11,4,NA,NA,NA,8,"06,40","065,60",NA,2,TRUE,0,ZIGUINCHOR,ZIGUINCHOR,1
34-33-72-16,1,1,80,1,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
34-33-72-16,2,2,56,2,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
34-33-72-16,3,1,28,3,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
34-33-72-16,4,1,24,3,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
34-33-72-16,5,1,20,3,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
17-54-68-51,1,1,56,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,M�BACKE,1
17-54-68-51,2,2,35,2,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,M�BACKE,1
17-54-68-51,3,1,15,3,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,M�BACKE,1
17-54-68-51,4,2,13,3,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,M�BACKE,1
17-54-68-51,5,1,10,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,M�BACKE,1
17-54-68-51,6,1,8,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,M�BACKE,1
17-54-68-51,7,1,2,3,4,NA,NA,NA,27,"10,00","083,30",NA,2,TRUE,0,DIOURBEL,M�BACKE,1
19-26-92-09,1,1,62,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,2,2,46,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,3,1,20,3,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,4,2,17,3,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,5,1,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,6,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,7,2,30,2,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,8,1,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,9,2,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,10,1,4,3,4,NA,NA,NA,48,"11,49","100,04",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
19-26-92-09,11,1,2,3,4,NA,NA,NA,26,"08,75","098,05",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
19-26-92-09,12,2,15,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
19-26-92-09,13,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
87-84-57-03,1,1,53,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,2,2,48,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,3,1,20,3,4,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,4,1,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,5,2,12,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,6,2,15,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,7,2,41,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,8,1,8,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,9,2,20,9,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,10,2,7,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
87-84-57-03,11,1,0,10,4,NA,NA,NA,4,"08,80","070,10",NA,2,FALSE,NA,DIOURBEL,BAMBEY,1
92-84-98-56,1,1,46,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
92-84-98-56,2,2,40,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
92-84-98-56,3,2,30,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
92-84-98-56,4,1,28,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
92-84-98-56,5,2,18,3,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
92-84-98-56,6,2,16,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
92-84-98-56,7,2,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
92-84-98-56,8,1,4,3,4,NA,NA,NA,48,"13,50","102,90",NA,2,TRUE,0,KOLDA,VELINGARA,1
92-84-98-56,9,1,0,3,4,NA,NA,NA,3,"04,80","054,06",NA,2,FALSE,NA,KOLDA,VELINGARA,1
87-17-63-68,1,2,69,1,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
87-17-63-68,2,1,31,3,1,1,4,1,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
87-17-63-68,3,2,26,9,1,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
87-17-63-68,4,1,1,10,4,NA,NA,NA,13,"09,60","074,03",NA,2,TRUE,0,ZIGUINCHOR,OUSSOUYE,1
71-87-94-84,1,1,70,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,2,2,65,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,3,2,40,3,3,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,4,2,55,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,6,2,20,3,4,2,NA,1,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,7,1,23,3,4,1,1,6,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,8,1,18,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,9,1,20,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,10,1,16,3,4,2,NA,5,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,11,2,13,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,12,2,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
71-87-94-84,13,2,32,9,1,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
11-75-84-17,1,1,82,1,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
11-75-84-17,2,2,77,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
11-75-84-17,3,1,30,3,4,1,2,5,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
92-25-60-72,1,1,60,1,1,1,1,4,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,2,2,48,2,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,3,1,25,3,4,1,2,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,4,1,20,3,4,1,2,4,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,5,2,18,3,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,6,2,17,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,7,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,8,1,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,9,2,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,10,2,6,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,11,1,10,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,ZIGUINCHOR,1
92-25-60-72,12,1,1,12,4,NA,NA,NA,12,"10,40","082,30",NA,2,TRUE,0,ZIGUINCHOR,ZIGUINCHOR,1
35-39-32-26,1,1,92,1,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,2,2,76,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,3,1,29,3,1,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,4,1,27,3,1,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,5,1,25,3,1,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,6,2,22,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,7,1,8,10,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,8,1,4,10,4,NA,NA,NA,47,"11,10","098,50",NA,2,TRUE,0,DIOURBEL,BAMBEY,1
35-39-32-26,9,2,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,10,2,24,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,11,1,2,10,4,NA,NA,NA,26,"10,80","087,90",NA,2,TRUE,0,DIOURBEL,BAMBEY,1
35-39-32-26,12,2,19,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
35-39-32-26,13,1,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
98-81-65-20,1,1,41,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
98-81-65-20,2,2,35,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
98-81-65-20,3,1,14,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
98-81-65-20,4,1,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
98-81-65-20,5,2,8,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
98-81-65-20,6,2,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
10-81-99-18,1,1,65,1,2,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
10-81-99-18,2,1,25,3,1,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
10-81-99-18,3,2,40,2,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
10-81-99-18,4,2,32,2,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
10-81-99-18,5,1,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
10-81-99-18,6,1,4,3,4,NA,NA,NA,48,"11,30","088,30",NA,2,TRUE,0,SEDHIOU,SEDHIOU,1
10-81-99-18,7,1,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
10-81-99-18,8,1,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
10-81-99-18,9,2,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,SEDHIOU,1
59-28-15-24,1,1,34,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
59-28-15-24,2,1,24,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
59-28-15-24,3,2,2,3,4,NA,NA,NA,19,"11,10","085,30",NA,2,TRUE,0,KOLDA,VELINGARA,1
59-28-15-24,4,1,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
59-28-15-24,5,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
59-28-15-24,6,1,7,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
59-28-15-24,7,2,4,3,4,NA,NA,NA,48,"13,90","096,38",NA,2,TRUE,0,KOLDA,VELINGARA,1
86-61-90-73,1,1,45,1,1,2,NA,6,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
86-61-90-73,2,2,32,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
86-61-90-73,3,1,13,3,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
86-61-90-73,4,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
86-61-90-73,5,2,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
86-61-90-73,6,2,6,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
86-61-90-73,7,2,95,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
63-66-83-75,1,1,70,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
63-66-83-75,2,2,50,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
63-66-83-75,3,1,25,3,4,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
63-66-83-75,4,1,20,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
12-20-37-41,1,1,57,1,1,1,3,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
12-20-37-41,2,2,60,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
60-44-17-17,1,1,60,1,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
60-44-17-17,2,2,50,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
60-44-17-17,4,1,35,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
60-44-17-17,5,2,24,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
68-06-99-66,1,2,65,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
68-06-99-66,2,2,20,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
68-06-99-66,3,1,17,3,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
68-06-99-66,4,1,8,10,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
68-06-99-66,5,1,6,10,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,DIOURBEL,BAMBEY,1
