interview__key,region,departement,milieu,materiau_toit,materiau_murs,nb_pieces,statut_occup,possede_bien_1,possede_bien_2,possede_bien_3,possede_bien_4,possede_bien_5,possede_bien_6,possede_bien_7,possede_bien_8,possede_bien_9,possede_bien_10,possede_bien_11,possede_bien_12,possede_bien_13,possede_bien_14,possede_bien_15,source_eau,type_toilettes,source_revenu_0,source_revenu_1,source_revenu_2,source_revenu_3,source_revenu_4,source_revenu_5,source_revenu_6,source_revenu_7,source_revenu_8,source_revenu_9,source_revenu_10,source_revenu_11,source_revenu_12,source_revenu_13,source_revenu_14,choc_subi
51-60-16-65,ZIGUINCHOR,BIGNONA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94-66-52-77,DIOURBEL,DIOURBEL,1,4,5,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1
01-08-14-36,ZIGUINCHOR,BIGNONA,1,1,1,5,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
40-28-91-97,DIOURBEL,DIOURBEL,1,3,5,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
97-03-78-46,ZIGUINCHOR,BIGNONA,2,3,1,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
15-53-79-57,ZIGUINCHOR,BIGNONA,1,3,1,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2
91-93-21-03,KOLDA,VELINGARA,1,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45-00-48-19,ZIGUINCHOR,BIGNONA,2,1,1,3,3,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
55-81-23-78,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86-37-30-75,SEDHIOU,SEDHIOU,1,3,3,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,2
57-57-15-64,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47-45-27-16,ZIGUINCHOR,OUSSOUYE,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,12,5,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1
96-86-77-18,DIOURBEL,BAMBEY,1,3,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
62-11-19-47,DIOURBEL,BAMBEY,1,3,4,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
86-97-88-53,SEDHIOU,GOUDOMP,1,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49-49-45-26,DIOURBEL,BAMBEY,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
75-46-61-24,SEDHIOU,GOUDOMP,1,3,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58-29-57-05,SEDHIOU,GOUDOMP,1,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14-08-75-52,DIOURBEL,BAMBEY,1,2,6,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
73-31-84-96,KOLDA,VELINGARA,1,4,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30-91-11-61,KOLDA,VELINGARA,1,3,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84-35-68-13,ZIGUINCHOR,ZIGUINCHOR,1,3,1,8,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
97-54-65-78,DIOURBEL,BAMBEY,1,4,1,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
41-35-68-24,KOLDA,VELINGARA,1,3,3,7,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57-64-35-33,DIOURBEL,BAMBEY,1,5,6,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
35-89-84-37,ZIGUINCHOR,ZIGUINCHOR,1,3,1,7,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2
81-63-17-53,KOLDA,VELINGARA,1,2,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74-26-70-09,THIES,M�BOUR,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34-42-61-66,KOLDA,VELINGARA,1,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89-83-49-75,KOLDA,VELINGARA,1,1,1,12,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35-43-96-85,SEDHIOU,GOUDOMP,1,3,1,8,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37-25-33-89,DIOURBEL,BAMBEY,1,2,5,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
80-07-86-61,SEDHIOU,GOUDOMP,1,4,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
64-93-37-05,KOLDA,VELINGARA,1,3,7,9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55-54-64-87,DIOURBEL,BAMBEY,1,2,5,4,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
09-55-15-92,KOLDA,VELINGARA,1,4,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26-13-98-57,SEDHIOU,GOUDOMP,1,3,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62-64-76-36,KOLDA,VELINGARA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-20-36-96,KOLDA,VELINGARA,1,2,1,12,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,7,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73-93-59-44,SEDHIOU,GOUDOMP,1,3,1,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
62-47-87-06,DIOURBEL,BAMBEY,1,3,5,5,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,8,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2
45-46-11-75,SEDHIOU,SEDHIOU,1,3,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13-36-43-88,SEDHIOU,GOUDOMP,1,3,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58-71-33-99,KOLDA,VELINGARA,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70-80-89-32,SEDHIOU,SEDHIOU,1,3,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2
29-15-95-15,DIOURBEL,BAMBEY,1,1,5,4,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
25-86-00-95,SEDHIOU,GOUDOMP,1,3,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18-11-80-26,SEDHIOU,SEDHIOU,1,3,3,3,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
98-54-24-17,SEDHIOU,SEDHIOU,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
75-83-91-50,SEDHIOU,GOUDOMP,1,3,6,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60-64-30-00,KOLDA,VELINGARA,1,4,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14-51-00-23,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55-28-05-39,DIOURBEL,BAMBEY,1,1,2,7,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
20-96-99-76,SEDHIOU,GOUDOMP,1,4,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73-85-87-29,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
84-83-63-19,SEDHIOU,SEDHIOU,1,3,3,13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2
25-29-35-98,SEDHIOU,SEDHIOU,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
43-43-72-85,SEDHIOU,GOUDOMP,1,3,7,6,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
68-97-35-57,SEDHIOU,SEDHIOU,1,3,2,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
30-04-45-67,SEDHIOU,SEDHIOU,1,3,1,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
94-71-05-40,SEDHIOU,SEDHIOU,1,3,1,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
66-80-18-13,SEDHIOU,SEDHIOU,1,3,3,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
62-00-55-83,SEDHIOU,GOUDOMP,1,3,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53-09-67-03,SEDHIOU,SEDHIOU,1,4,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
84-08-21-88,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
98-41-53-98,SEDHIOU,SEDHIOU,1,3,3,5,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
98-79-77-43,SEDHIOU,GOUDOMP,1,3,3,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17-58-84-00,KOLDA,VELINGARA,1,4,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
17-62-00-75,SEDHIOU,SEDHIOU,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20-30-40-94,KOLDA,VELINGARA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76-34-36-52,SEDHIOU,SEDHIOU,1,3,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
02-48-83-27,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
64-92-01-84,SEDHIOU,SEDHIOU,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56-46-87-25,SEDHIOU,GOUDOMP,1,2,1,9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
83-29-06-02,SEDHIOU,SEDHIOU,1,3,1,9,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
63-63-05-51,SEDHIOU,SEDHIOU,1,3,1,10,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
20-01-49-21,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65-48-12-48,KOLDA,VELINGARA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69-27-04-16,SEDHIOU,GOUDOMP,1,4,6,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
58-30-31-14,KOLDA,VELINGARA,1,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03-99-04-27,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21-75-68-34,SEDHIOU,SEDHIOU,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
50-31-49-83,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
70-92-85-81,SEDHIOU,GOUDOMP,1,3,4,11,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
43-04-47-35,SEDHIOU,SEDHIOU,1,3,1,8,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19-76-02-47,SEDHIOU,GOUDOMP,1,3,5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
77-92-02-81,SEDHIOU,SEDHIOU,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
25-43-65-24,SEDHIOU,SEDHIOU,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
32-92-56-26,SEDHIOU,GOUDOMP,2,2,1,10,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
37-97-35-60,THIES,M�BOUR,1,2,2,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
54-62-65-88,SEDHIOU,SEDHIOU,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
59-27-65-42,THIES,M�BOUR,1,3,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35-44-94-46,SEDHIOU,GOUDOMP,2,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
67-14-89-13,KOLDA,VELINGARA,1,3,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45-08-61-94,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
97-19-88-43,SEDHIOU,GOUDOMP,2,2,3,12,2,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
93-91-80-62,SEDHIOU,SEDHIOU,1,3,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2
71-05-17-21,KOLDA,VELINGARA,1,3,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
45-79-22-60,SEDHIOU,GOUDOMP,2,2,2,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57-91-30-82,KOLDA,VELINGARA,1,4,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40-67-57-10,DIOURBEL,BAMBEY,1,4,6,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52-94-14-26,SEDHIOU,SEDHIOU,1,3,1,5,5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
10-05-24-53,SEDHIOU,GOUDOMP,2,2,3,6,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64-93-02-89,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61-51-63-08,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96-54-34-05,KOLDA,VELINGARA,1,3,1,6,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
85-80-39-85,SEDHIOU,GOUDOMP,1,3,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
68-14-19-78,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85-33-66-42,SEDHIOU,SEDHIOU,1,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
06-79-79-76,SEDHIOU,GOUDOMP,1,3,3,12,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64-23-59-32,KOLDA,VELINGARA,1,4,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,10,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1
99-18-16-89,KOLDA,VELINGARA,1,4,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13-06-42-60,SEDHIOU,SEDHIOU,1,3,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
89-26-93-56,SEDHIOU,GOUDOMP,1,3,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68-72-14-38,SEDHIOU,SEDHIOU,1,3,3,4,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
71-97-58-52,KOLDA,VELINGARA,1,2,1,11,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89-75-07-31,SEDHIOU,GOUDOMP,1,3,3,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61-68-94-16,KOLDA,VELINGARA,NA,3,4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
04-84-01-40,SEDHIOU,SEDHIOU,1,3,3,11,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2
59-65-76-08,KOLDA,VELINGARA,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
65-98-79-84,SEDHIOU,GOUDOMP,1,3,1,3,3,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30-33-24-77,KOLDA,VELINGARA,1,4,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
04-15-43-10,DIOURBEL,BAMBEY,1,4,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
93-50-79-98,KOLDA,VELINGARA,1,3,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
01-56-62-99,KOLDA,VELINGARA,1,4,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43-20-09-31,DIOURBEL,BAMBEY,1,5,4,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
54-12-23-84,SEDHIOU,GOUDOMP,1,3,3,15,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
90-42-46-24,KOLDA,VELINGARA,1,4,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19-68-34-32,DIOURBEL,BAMBEY,1,4,6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
96-86-90-18,ZIGUINCHOR,OUSSOUYE,1,3,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1
56-11-47-85,KOLDA,VELINGARA,1,4,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06-52-09-18,ZIGUINCHOR,OUSSOUYE,1,3,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
40-87-67-99,KOLDA,VELINGARA,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
